trial_id,trial_type,condition,t_ms,event,track_id,pred,gt,sim
1771263059933_interfere,interfere,near/dim,1771263060695,track_new,1,,,
1771263059933_interfere,interfere,near/dim,1771263060777,track_lost,1,,,
1771263059933_interfere,interfere,near/dim,1771263061331,track_new,2,,,
1771263059933_interfere,interfere,near/dim,1771263061332,track_lost,1,,,
1771263059933_interfere,interfere,near/dim,1771263065602,track_lost,1,,,
1771263059933_interfere,interfere,near/dim,1771263067452,track_lost,1,,,
1771263059933_interfere,interfere,near/dim,1771263068773,track_new,7,,,
1771263059933_interfere,interfere,near/dim,1771263068773,track_lost,2,,,
1771263059933_interfere,interfere,near/dim,1771263072036,track_new,24,,,
1771263059933_interfere,interfere,near/dim,1771263072036,track_lost,7,,,
1771263059933_interfere,interfere,near/dim,1771263072629,track_lost,7,,,
1771263059933_interfere,interfere,near/dim,1771263075570,track_lost,24,,,
1771263059933_interfere,interfere,near/dim,1771263075946,track_lost,24,,,
1771263059933_interfere,interfere,near/dim,1771263076450,track_lost,24,,,
1771263059933_interfere,interfere,near/dim,1771263083288,track_lost,7,,,
1771263059933_interfere,interfere,near/dim,1771263083597,track_lost,7,,,
