trial_id,trial_type,condition,t_ms,event,track_id,pred,gt,sim
1772648916477_swipe,swipe,near/bright,1772648917304,track_new,2,,,
1772648916477_swipe,swipe,near/bright,1772648919970,track_lost,2,,,
1772648916477_swipe,swipe,near/bright,1772648920258,track_new,3,,,
1772648916477_swipe,swipe,near/bright,1772648920462,track_lost,3,,,
1772648916477_swipe,swipe,near/bright,1772648922578,track_lost,2,,,
1772648916477_swipe,swipe,near/bright,1772648922892,track_lost,3,,,
1772648916477_swipe,swipe,near/bright,1772648922991,track_lost,2,,,
1772648916477_swipe,swipe,near/bright,1772648923511,track_lost,2,,,
1772648916477_swipe,swipe,near/bright,1772648924206,track_new,4,,,
1772648916477_swipe,swipe,near/bright,1772648925285,track_lost,4,,,
1772648916477_swipe,swipe,near/bright,1772648925497,track_lost,2,,,
1772648916477_swipe,swipe,near/bright,1772648925597,track_lost,4,,,
1772648916477_swipe,swipe,near/bright,1772648928170,track_lost,2,,,
1772648916477_swipe,swipe,near/bright,1772648929468,track_new,6,,,
1772648916477_swipe,swipe,near/bright,1772648932560,track_new,9,,,
1772648916477_swipe,swipe,near/bright,1772648932648,track_lost,9,,,
1772648916477_swipe,swipe,near/bright,1772648932648,track_lost,6,,,
1772648916477_swipe,swipe,near/bright,1772648932865,track_lost,9,,,
1772648916477_swipe,swipe,near/bright,1772648932976,track_lost,6,,,
1772648916477_swipe,swipe,near/bright,1772648933198,track_lost,9,,,
