trial_id,trial_type,condition,frame_idx,t_ms,n_dets,n_tracks,det_track_ms,embed_ms,match_ms,total_ms,new_tracks,lost_tracks,unknown_tracks
1772649786406_swipe,swipe,near/bright,1,1772649786856,1,1,339.191,24.154,0.0,368.361,1,0,0
1772649786406_swipe,swipe,near/bright,2,1772649786990,1,1,85.986,29.125,0.0,119.175,0,0,0
1772649786406_swipe,swipe,near/bright,3,1772649787108,1,1,76.378,26.045,0.0,106.704,0,0,0
1772649786406_swipe,swipe,near/bright,4,1772649787213,1,1,66.218,23.598,1.0,92.879,0,0,0
1772649786406_swipe,swipe,near/bright,5,1772649787323,1,1,67.414,24.137,0.997,93.547,0,0,0
1772649786406_swipe,swipe,near/bright,6,1772649787429,1,1,67.223,21.091,0.999,91.823,0,0,0
1772649786406_swipe,swipe,near/bright,7,1772649787536,1,1,66.31,24.468,0.0,94.557,0,0,0
1772649786406_swipe,swipe,near/bright,8,1772649787647,1,1,70.977,22.061,0.998,96.689,0,0,0
1772649786406_swipe,swipe,near/bright,9,1772649787767,1,1,72.483,26.585,1.0,102.576,0,0,0
1772649786406_swipe,swipe,near/bright,10,1772649787881,1,1,71.932,26.031,0.0,99.955,0,0,0
1772649786406_swipe,swipe,near/bright,11,1772649787995,1,1,70.721,23.077,0.0,97.797,0,0,0
1772649786406_swipe,swipe,near/bright,12,1772649788104,1,1,69.317,25.451,0.0,96.769,0,0,0
1772649786406_swipe,swipe,near/bright,13,1772649788210,1,1,67.101,22.816,0.0,93.435,0,0,0
1772649786406_swipe,swipe,near/bright,14,1772649788320,1,1,66.47,25.363,0.0,94.844,0,0,0
1772649786406_swipe,swipe,near/bright,15,1772649788438,1,1,77.822,25.062,0.0,106.395,0,0,0
1772649786406_swipe,swipe,near/bright,16,1772649788541,1,1,66.156,22.624,1.009,91.786,0,0,0
1772649786406_swipe,swipe,near/bright,17,1772649788650,1,1,67.502,21.825,1.542,93.926,0,0,0
1772649786406_swipe,swipe,near/bright,18,1772649788760,1,1,69.302,24.104,0.997,95.908,0,0,0
1772649786406_swipe,swipe,near/bright,19,1772649788869,1,1,68.745,20.169,1.509,93.939,0,0,0
1772649786406_swipe,swipe,near/bright,20,1772649788973,1,1,65.049,22.648,1.367,91.095,0,0,0
1772649786406_swipe,swipe,near/bright,21,1772649789092,1,1,80.087,22.116,0.0,105.204,0,0,0
1772649786406_swipe,swipe,near/bright,22,1772649789196,1,1,64.66,22.048,1.0,89.722,0,0,0
1772649786406_swipe,swipe,near/bright,23,1772649789301,1,1,68.919,22.465,0.0,93.393,0,0,0
1772649786406_swipe,swipe,near/bright,24,1772649789418,1,1,68.505,22.385,0.0,103.32,0,0,0
1772649786406_swipe,swipe,near/bright,25,1772649789529,1,1,70.038,23.592,0.0,97.188,0,0,0
1772649786406_swipe,swipe,near/bright,26,1772649789640,1,1,71.764,23.579,0.0,98.846,0,0,0
1772649786406_swipe,swipe,near/bright,27,1772649789755,1,1,71.472,26.689,0.0,101.172,0,0,0
1772649786406_swipe,swipe,near/bright,28,1772649789870,1,1,74.796,24.394,0.0,101.3,0,0,0
1772649786406_swipe,swipe,near/bright,29,1772649789985,1,1,77.004,23.068,0.0,102.565,0,0,0
1772649786406_swipe,swipe,near/bright,30,1772649790097,1,1,71.467,23.111,0.0,96.091,0,0,0
1772649786406_swipe,swipe,near/bright,31,1772649790205,1,1,65.937,25.104,0.999,93.556,0,0,0
1772649786406_swipe,swipe,near/bright,32,1772649790307,1,1,64.209,23.064,0.0,89.789,0,0,0
1772649786406_swipe,swipe,near/bright,33,1772649790417,1,1,69.744,24.586,0.0,95.832,0,0,0
1772649786406_swipe,swipe,near/bright,34,1772649790525,1,1,67.662,22.493,1.01,92.559,0,0,0
1772649786406_swipe,swipe,near/bright,35,1772649790627,1,1,61.562,23.427,0.0,87.495,0,0,0
1772649786406_swipe,swipe,near/bright,36,1772649790738,1,1,68.065,23.581,0.0,95.16,0,0,0
1772649786406_swipe,swipe,near/bright,37,1772649790857,1,1,76.22,26.066,0.0,104.796,0,0,0
1772649786406_swipe,swipe,near/bright,38,1772649790965,1,1,69.323,24.086,0.0,94.933,0,0,0
1772649786406_swipe,swipe,near/bright,39,1772649791083,1,1,75.347,23.943,0.0,102.287,0,0,0
1772649786406_swipe,swipe,near/bright,40,1772649791193,1,1,71.017,20.082,0.0,95.106,0,0,0
