trial_id,trial_type,condition,frame_idx,t_ms,n_dets,n_tracks,det_track_ms,embed_ms,match_ms,total_ms,new_tracks,lost_tracks,unknown_tracks
1772649900905_reentry,reentry,near/bright,1,1772649901177,1,0,133.39,36.644,0.0,175.553,0,0,0
1772649900905_reentry,reentry,near/bright,2,1772649901367,1,0,111.934,51.373,0.0,167.32,0,0,1
1772649900905_reentry,reentry,near/bright,3,1772649901478,0,0,92.268,0.0,0.0,94.778,0,0,0
1772649900905_reentry,reentry,near/bright,4,1772649901599,1,0,77.235,22.132,0.51,101.878,0,0,0
1772649900905_reentry,reentry,near/bright,5,1772649901705,1,0,60.299,29.565,0.0,92.366,0,0,0
1772649900905_reentry,reentry,near/bright,6,1772649901811,1,0,66.649,22.829,0.0,91.473,0,0,0
1772649900905_reentry,reentry,near/bright,7,1772649901888,0,0,63.555,0.0,0.0,64.552,0,0,0
1772649900905_reentry,reentry,near/bright,8,1772649901989,1,0,65.3,20.03,1.505,89.344,0,0,0
1772649900905_reentry,reentry,near/bright,9,1772649902076,0,0,71.651,0.0,0.0,74.157,0,0,0
1772649900905_reentry,reentry,near/bright,10,1772649902161,0,0,69.191,0.0,0.0,71.193,0,0,0
1772649900905_reentry,reentry,near/bright,11,1772649902239,0,0,64.798,0.0,0.0,66.803,0,0,0
1772649900905_reentry,reentry,near/bright,12,1772649902327,0,0,71.686,0.0,0.0,74.047,0,0,0
1772649900905_reentry,reentry,near/bright,13,1772649902409,0,0,65.127,0.0,0.0,66.131,0,0,0
1772649900905_reentry,reentry,near/bright,14,1772649902490,0,0,67.155,0.0,0.0,69.155,0,0,0
1772649900905_reentry,reentry,near/bright,15,1772649902575,0,0,67.646,0.0,0.0,69.151,0,0,0
1772649900905_reentry,reentry,near/bright,16,1772649902657,0,0,66.152,0.0,0.0,68.161,0,0,0
1772649900905_reentry,reentry,near/bright,17,1772649902744,0,0,70.692,0.0,0.0,73.693,0,0,0
1772649900905_reentry,reentry,near/bright,18,1772649902825,0,0,63.64,0.0,0.0,65.143,0,0,0
1772649900905_reentry,reentry,near/bright,19,1772649902914,0,0,73.428,0.0,0.0,75.431,0,0,0
1772649900905_reentry,reentry,near/bright,20,1772649903001,0,0,71.669,0.0,0.0,72.669,0,0,0
1772649900905_reentry,reentry,near/bright,21,1772649903090,0,0,71.707,0.0,0.0,72.708,0,0,0
1772649900905_reentry,reentry,near/bright,22,1772649903177,0,0,69.177,0.0,0.0,70.681,0,0,0
1772649900905_reentry,reentry,near/bright,23,1772649903261,0,0,65.585,0.0,0.0,68.594,0,0,0
1772649900905_reentry,reentry,near/bright,24,1772649903351,0,0,74.049,0.0,0.0,76.048,0,0,0
1772649900905_reentry,reentry,near/bright,25,1772649903433,0,0,65.245,0.0,0.0,66.244,0,0,0
1772649900905_reentry,reentry,near/bright,26,1772649903521,0,0,70.12,0.0,0.0,72.122,0,0,0
1772649900905_reentry,reentry,near/bright,27,1772649903599,0,0,62.697,0.0,0.0,63.703,0,0,0
1772649900905_reentry,reentry,near/bright,28,1772649903715,1,0,76.062,23.578,0.0,101.144,0,0,0
1772649900905_reentry,reentry,near/bright,29,1772649903832,1,1,77.695,21.07,1.002,101.776,1,0,0
1772649900905_reentry,reentry,near/bright,30,1772649903945,1,1,69.703,22.053,1.0,96.259,0,0,0
1772649900905_reentry,reentry,near/bright,31,1772649904052,1,1,64.176,26.587,0.0,92.762,0,0,0
1772649900905_reentry,reentry,near/bright,32,1772649904167,1,1,70.175,23.54,0.0,97.287,0,0,0
1772649900905_reentry,reentry,near/bright,33,1772649904275,1,1,65.631,24.043,1.0,93.693,0,0,0
1772649900905_reentry,reentry,near/bright,34,1772649904381,1,1,64.255,22.546,0.0,89.798,0,0,0
1772649900905_reentry,reentry,near/bright,35,1772649904497,1,1,74.227,24.561,0.0,102.25,0,0,0
1772649900905_reentry,reentry,near/bright,36,1772649904607,1,1,68.221,25.381,0.999,97.11,0,0,0
1772649900905_reentry,reentry,near/bright,37,1772649904725,1,1,74.36,22.155,0.0,98.805,0,0,0
1772649900905_reentry,reentry,near/bright,38,1772649904847,1,1,82.909,22.541,0.0,107.959,0,0,0
1772649900905_reentry,reentry,near/bright,39,1772649904958,1,1,66.664,23.615,0.0,92.8,0,0,0
1772649900905_reentry,reentry,near/bright,40,1772649905066,1,1,66.808,24.068,0.0,94.386,0,0,0
1772649900905_reentry,reentry,near/bright,41,1772649905178,1,1,70.837,23.56,0.503,96.901,0,0,0
1772649900905_reentry,reentry,near/bright,42,1772649905296,1,1,71.508,24.881,0.0,99.902,0,0,0
1772649900905_reentry,reentry,near/bright,43,1772649905409,1,1,71.236,25.28,0.0,98.521,0,0,0
1772649900905_reentry,reentry,near/bright,44,1772649905522,1,1,68.777,22.791,0.529,94.722,0,0,0
1772649900905_reentry,reentry,near/bright,45,1772649905640,1,1,73.643,22.556,0.0,100.207,0,0,0
1772649900905_reentry,reentry,near/bright,46,1772649905752,1,1,71.28,24.049,0.0,96.328,0,0,0
1772649900905_reentry,reentry,near/bright,47,1772649905867,1,1,71.743,21.048,1.507,97.308,0,0,0
1772649900905_reentry,reentry,near/bright,48,1772649905975,1,1,65.216,25.575,0.0,93.295,0,0,0
1772649900905_reentry,reentry,near/bright,49,1772649906087,1,1,70.17,25.042,0.0,97.717,0,0,0
1772649900905_reentry,reentry,near/bright,50,1772649906197,1,0,68.061,26.047,0.503,96.616,0,1,0
