trial_id,trial_type,condition,t_ms,event,track_id,pred,gt,sim
1772649900905_reentry,reentry,near/bright,1772649903830,track_new,1,,,
1772649900905_reentry,reentry,near/bright,1772649906195,track_lost,1,,,
