trial_id,trial_type,condition,t_ms,event,track_id,pred,gt,sim
1772646103122_swipe,swipe,near/bright,1772646103692,track_new,1,,,
1772646103122_swipe,swipe,near/bright,1772646103959,track_lost,1,,,
1772646103122_swipe,swipe,near/bright,1772646104234,track_new,2,,,
1772646103122_swipe,swipe,near/bright,1772646106988,track_lost,2,,,
1772646103122_swipe,swipe,near/bright,1772646108244,track_new,3,,,
1772646103122_swipe,swipe,near/bright,1772646109505,track_lost,3,,,
1772646103122_swipe,swipe,near/bright,1772646110559,track_lost,2,,,
1772646103122_swipe,swipe,near/bright,1772646110951,track_new,4,,,
1772646103122_swipe,swipe,near/bright,1772646111121,track_lost,4,,,
1772646103122_swipe,swipe,near/bright,1772646113971,track_new,5,,,
1772646103122_swipe,swipe,near/bright,1772646117329,track_new,6,,,
1772646103122_swipe,swipe,near/bright,1772646117329,track_lost,5,,,
1772646103122_swipe,swipe,near/bright,1772646119630,track_lost,6,,,
1772646103122_swipe,swipe,near/bright,1772646121011,track_new,7,,,
