trial_id,trial_type,condition,frame_idx,t_ms,n_dets,n_tracks,det_track_ms,embed_ms,match_ms,total_ms,new_tracks,lost_tracks,unknown_tracks
1771264127225_swipe,swipe,near/dim,1,1771264127643,2,0,267.217,44.056,0.0,315.271,0,0,2
1771264127225_swipe,swipe,near/dim,2,1771264127747,1,0,67.571,22.033,1.0,92.604,0,0,1
1771264127225_swipe,swipe,near/dim,3,1771264127855,1,0,65.084,25.2,0.0,93.285,0,0,1
1771264127225_swipe,swipe,near/dim,4,1771264127963,1,0,65.063,27.06,0.0,94.128,0,0,1
1771264127225_swipe,swipe,near/dim,5,1771264128069,1,0,66.05,23.538,0.0,92.096,0,0,1
1771264127225_swipe,swipe,near/dim,6,1771264128184,2,0,60.755,39.075,1.008,102.837,0,0,2
1771264127225_swipe,swipe,near/dim,7,1771264128291,1,0,67.395,24.039,0.0,94.946,0,0,1
1771264127225_swipe,swipe,near/dim,8,1771264128396,1,0,61.768,26.049,0.0,92.817,0,0,1
1771264127225_swipe,swipe,near/dim,9,1771264128507,1,0,68.517,24.871,0.0,95.392,0,0,1
1771264127225_swipe,swipe,near/dim,10,1771264128607,1,0,63.254,22.707,0.0,87.959,0,0,1
1771264127225_swipe,swipe,near/dim,11,1771264128725,2,0,65.243,37.797,0.0,105.039,0,0,2
1771264127225_swipe,swipe,near/dim,12,1771264128841,2,0,61.463,37.579,1.006,103.059,0,0,2
1771264127225_swipe,swipe,near/dim,13,1771264128959,2,0,64.167,38.076,0.0,105.747,0,0,2
1771264127225_swipe,swipe,near/dim,14,1771264129084,2,0,69.222,41.606,0.0,113.605,0,0,2
1771264127225_swipe,swipe,near/dim,15,1771264129204,2,0,66.759,41.084,0.0,109.848,0,0,2
1771264127225_swipe,swipe,near/dim,16,1771264129309,1,0,64.233,24.097,0.0,91.84,0,0,1
1771264127225_swipe,swipe,near/dim,17,1771264129435,2,0,65.119,40.092,2.323,111.542,0,0,2
1771264127225_swipe,swipe,near/dim,18,1771264129536,1,0,62.505,24.032,0.0,89.536,0,0,0
1771264127225_swipe,swipe,near/dim,19,1771264129661,2,0,66.836,40.085,0.0,110.002,0,0,2
1771264127225_swipe,swipe,near/dim,20,1771264129773,1,0,70.414,24.663,0.999,98.078,0,0,0
1771264127225_swipe,swipe,near/dim,21,1771264129877,1,0,62.74,27.018,0.0,91.758,0,0,1
1771264127225_swipe,swipe,near/dim,22,1771264129983,1,1,66.952,23.539,1.504,93.998,1,0,1
1771264127225_swipe,swipe,near/dim,23,1771264130090,1,1,70.765,22.045,0.0,95.318,0,0,1
1771264127225_swipe,swipe,near/dim,24,1771264130194,1,1,65.884,22.557,1.004,91.947,0,0,1
1771264127225_swipe,swipe,near/dim,25,1771264130300,1,1,66.982,24.555,0.0,93.543,0,0,1
1771264127225_swipe,swipe,near/dim,26,1771264130397,1,1,61.379,22.511,1.001,85.891,0,0,1
1771264127225_swipe,swipe,near/dim,27,1771264130499,1,1,63.519,22.547,1.004,89.578,0,0,1
1771264127225_swipe,swipe,near/dim,28,1771264130605,1,1,68.748,23.574,0.999,94.318,0,0,1
1771264127225_swipe,swipe,near/dim,29,1771264130719,1,1,69.792,24.132,0.0,97.427,0,0,1
1771264127225_swipe,swipe,near/dim,30,1771264130826,1,1,64.773,25.441,0.0,93.299,0,0,1
1771264127225_swipe,swipe,near/dim,31,1771264130933,1,1,68.381,23.556,0.0,94.445,0,0,1
1771264127225_swipe,swipe,near/dim,32,1771264131038,1,1,64.234,26.329,0.0,93.563,0,0,1
1771264127225_swipe,swipe,near/dim,33,1771264131142,1,1,65.266,24.471,0.0,93.246,0,0,1
1771264127225_swipe,swipe,near/dim,34,1771264131251,1,1,66.314,24.668,0.0,93.485,0,0,1
1771264127225_swipe,swipe,near/dim,35,1771264131350,1,1,60.687,23.777,0.0,85.462,0,0,1
1771264127225_swipe,swipe,near/dim,36,1771264131456,1,1,66.108,25.752,0.0,93.863,0,0,1
1771264127225_swipe,swipe,near/dim,37,1771264131561,1,1,64.734,25.071,0.0,92.807,0,0,1
1771264127225_swipe,swipe,near/dim,38,1771264131665,1,1,65.029,25.096,0.0,93.127,0,0,1
1771264127225_swipe,swipe,near/dim,39,1771264131775,1,1,69.155,25.392,0.0,97.547,0,0,1
1771264127225_swipe,swipe,near/dim,40,1771264131881,1,1,65.27,25.75,0.0,93.685,0,0,1
1771264127225_swipe,swipe,near/dim,41,1771264131989,1,1,70.479,24.701,0.0,98.229,0,0,1
1771264127225_swipe,swipe,near/dim,42,1771264132096,1,1,68.642,23.506,0.0,94.154,0,0,1
1771264127225_swipe,swipe,near/dim,43,1771264132199,1,1,62.333,23.124,0.0,87.966,0,0,1
1771264127225_swipe,swipe,near/dim,44,1771264132303,1,1,64.832,25.583,0.0,92.42,0,0,1
1771264127225_swipe,swipe,near/dim,45,1771264132412,1,1,67.658,24.234,0.0,94.394,0,0,1
1771264127225_swipe,swipe,near/dim,46,1771264132514,1,1,65.738,21.361,0.0,90.102,0,0,1
1771264127225_swipe,swipe,near/dim,47,1771264132622,1,0,66.505,26.016,0.0,95.037,0,1,1
1771264127225_swipe,swipe,near/dim,48,1771264132730,1,0,69.152,24.541,0.0,95.698,0,0,1
1771264127225_swipe,swipe,near/dim,49,1771264132834,1,1,65.878,23.072,1.005,92.951,1,0,1
1771264127225_swipe,swipe,near/dim,50,1771264132942,1,1,68.617,24.55,1.505,96.679,0,0,1
1771264127225_swipe,swipe,near/dim,51,1771264133046,1,1,66.751,23.561,0.0,93.31,0,0,1
1771264127225_swipe,swipe,near/dim,52,1771264133149,1,1,64.099,24.27,0.504,89.877,0,0,1
1771264127225_swipe,swipe,near/dim,53,1771264133259,1,1,67.441,27.333,0.0,97.315,0,0,1
1771264127225_swipe,swipe,near/dim,54,1771264133362,1,1,64.535,24.22,0.0,92.264,0,0,1
1771264127225_swipe,swipe,near/dim,55,1771264133470,1,1,69.454,23.535,0.0,95.264,0,0,1
1771264127225_swipe,swipe,near/dim,56,1771264133573,1,1,62.153,23.95,0.999,90.103,0,0,1
1771264127225_swipe,swipe,near/dim,57,1771264133677,1,1,64.201,25.553,0.0,91.752,0,0,1
1771264127225_swipe,swipe,near/dim,58,1771264133787,1,1,68.19,26.562,0.0,98.25,0,0,1
1771264127225_swipe,swipe,near/dim,59,1771264133887,1,0,61.382,23.944,0.0,88.829,0,1,1
1771264127225_swipe,swipe,near/dim,60,1771264133985,1,0,62.677,22.037,0.0,85.717,0,0,1
1771264127225_swipe,swipe,near/dim,61,1771264134088,1,0,63.828,23.044,0.0,89.375,0,0,1
1771264127225_swipe,swipe,near/dim,62,1771264134197,1,0,69.171,23.003,0.0,95.298,0,0,1
1771264127225_swipe,swipe,near/dim,63,1771264134303,1,0,65.282,22.166,0.0,91.95,0,0,1
1771264127225_swipe,swipe,near/dim,64,1771264134409,1,0,67.814,24.935,0.0,95.02,0,0,1
1771264127225_swipe,swipe,near/dim,65,1771264134510,1,0,65.397,22.032,0.999,89.936,0,0,1
1771264127225_swipe,swipe,near/dim,66,1771264134636,2,0,66.543,41.482,1.223,112.253,0,0,2
1771264127225_swipe,swipe,near/dim,67,1771264134718,0,0,68.23,0.0,0.0,69.738,0,0,0
1771264127225_swipe,swipe,near/dim,68,1771264134833,1,0,73.658,25.845,0.0,102.362,0,0,1
1771264127225_swipe,swipe,near/dim,69,1771264134933,0,0,82.786,0.0,0.0,83.789,0,0,0
1771264127225_swipe,swipe,near/dim,70,1771264135017,0,0,68.066,0.0,0.0,70.066,0,0,0
1771264127225_swipe,swipe,near/dim,71,1771264135139,2,0,66.689,41.086,0.0,110.282,0,0,2
1771264127225_swipe,swipe,near/dim,72,1771264135263,1,0,76.678,31.499,0.0,110.173,0,0,1
1771264127225_swipe,swipe,near/dim,73,1771264135376,1,0,68.633,24.68,0.0,95.313,0,0,1
1771264127225_swipe,swipe,near/dim,74,1771264135501,1,1,74.726,29.571,0.0,107.359,1,0,1
1771264127225_swipe,swipe,near/dim,75,1771264135620,1,1,72.287,25.016,0.0,100.327,0,0,1
1771264127225_swipe,swipe,near/dim,76,1771264135727,1,1,66.051,25.084,0.0,94.132,0,0,1
1771264127225_swipe,swipe,near/dim,77,1771264135842,1,1,70.095,27.044,0.0,100.66,0,0,1
1771264127225_swipe,swipe,near/dim,78,1771264135949,1,1,65.715,23.032,0.0,92.25,0,0,1
1771264127225_swipe,swipe,near/dim,79,1771264136095,1,1,103.053,21.992,0.0,127.548,0,0,1
1771264127225_swipe,swipe,near/dim,80,1771264136206,1,1,69.141,24.591,0.0,96.737,0,0,1
1771264127225_swipe,swipe,near/dim,81,1771264136289,0,0,65.983,0.0,0.0,67.48,0,1,0
1771264127225_swipe,swipe,near/dim,82,1771264136367,0,0,62.173,0.0,0.0,64.174,0,0,0
1771264127225_swipe,swipe,near/dim,83,1771264136450,0,0,65.749,0.0,0.0,67.328,0,0,0
1771264127225_swipe,swipe,near/dim,84,1771264136559,1,0,59.749,25.155,0.0,87.416,0,0,1
