trial_id,trial_type,condition,t_ms,event,track_id,pred,gt,sim
1771264160607_swipe,swipe,near/dim,1771264160791,track_new,1,,,
1771264160607_swipe,swipe,near/dim,1771264161948,track_lost,1,,,
1771264160607_swipe,swipe,near/dim,1771264164289,track_lost,1,,,
1771264160607_swipe,swipe,near/dim,1771264165666,track_lost,1,,,
1771264160607_swipe,swipe,near/dim,1771264166202,track_new,2,,,
1771264160607_swipe,swipe,near/dim,1771264171556,track_lost,2,,,
1771264160607_swipe,swipe,near/dim,1771264172272,track_lost,2,,,
1771264160607_swipe,swipe,near/dim,1771264172891,track_lost,2,,,
1771264160607_swipe,swipe,near/dim,1771264173411,track_lost,2,,,
1771264160607_swipe,swipe,near/dim,1771264174135,track_lost,2,,,
1771264160607_swipe,swipe,near/dim,1771264174838,track_lost,2,,,
1771264160607_swipe,swipe,near/dim,1771264175188,track_lost,2,,,
1771264160607_swipe,swipe,near/dim,1771264175376,track_lost,2,,,
1771264160607_swipe,swipe,near/dim,1771264175665,track_lost,2,,,
1771264160607_swipe,swipe,near/dim,1771264176485,track_lost,2,,,
1771264160607_swipe,swipe,near/dim,1771264176672,track_lost,2,,,
1771264160607_swipe,swipe,near/dim,1771264178794,track_lost,2,,,
