trial_id,trial_type,condition,frame_idx,t_ms,n_dets,n_tracks,det_track_ms,embed_ms,match_ms,total_ms,new_tracks,lost_tracks,unknown_tracks
1768838878952_reentry,reentry,near/bright,1,1768838879548,4,4,128.605,148.08,2.025,297.759,4,0,4
1768838878952_reentry,reentry,near/bright,2,1768838879950,4,4,167.471,173.903,3.0,366.319,0,0,4
1768838878952_reentry,reentry,near/bright,3,1768838880367,4,4,179.521,171.287,2.011,377.478,0,0,4
1768838878952_reentry,reentry,near/bright,4,1768838880787,4,4,177.15,173.712,2.079,378.237,0,0,4
1768838878952_reentry,reentry,near/bright,5,1768838881248,4,4,192.929,199.125,2.999,419.428,0,0,4
1768838878952_reentry,reentry,near/bright,6,1768838881684,4,4,189.803,175.796,1.997,392.932,0,0,4
1768838878952_reentry,reentry,near/bright,7,1768838882116,4,4,179.936,183.274,1.998,391.401,0,0,4
1768838878952_reentry,reentry,near/bright,8,1768838882562,4,4,185.996,191.694,3.542,405.548,0,0,4
1768838878952_reentry,reentry,near/bright,9,1768838882965,3,3,179.69,152.664,2.176,358.198,0,1,3
1768838878952_reentry,reentry,near/bright,10,1768838883290,2,2,166.778,91.738,1.048,280.183,0,1,2
1768838878952_reentry,reentry,near/bright,11,1768838883586,1,1,157.537,79.259,0.0,257.947,0,1,1
1768838878952_reentry,reentry,near/bright,12,1768838883873,1,1,160.972,62.249,0.919,242.918,0,0,1
1768838878952_reentry,reentry,near/bright,13,1768838884142,1,1,154.445,54.413,1.001,229.472,0,0,1
1768838878952_reentry,reentry,near/bright,14,1768838884434,1,1,158.148,71.967,1.0,251.663,0,0,1
1768838878952_reentry,reentry,near/bright,15,1768838884705,1,1,150.945,59.861,0.837,230.839,0,0,1
1768838878952_reentry,reentry,near/bright,16,1768838884972,1,1,156.823,51.772,1.0,228.028,0,0,1
1768838878952_reentry,reentry,near/bright,17,1768838885236,1,1,153.155,52.167,0.0,225.644,0,0,1
1768838878952_reentry,reentry,near/bright,18,1768838885500,1,1,150.548,53.323,0.0,224.408,0,0,1
1768838878952_reentry,reentry,near/bright,19,1768838885779,1,1,166.853,53.143,1.261,240.146,0,0,1
1768838878952_reentry,reentry,near/bright,20,1768838886081,1,1,187.404,53.635,1.034,259.724,0,0,1
1768838878952_reentry,reentry,near/bright,21,1768838886343,1,1,151.326,52.355,1.001,223.785,0,0,1
1768838878952_reentry,reentry,near/bright,22,1768838886627,1,1,160.598,64.932,0.999,245.792,0,0,1
1768838878952_reentry,reentry,near/bright,23,1768838886930,1,1,174.886,67.093,0.997,261.175,0,0,1
1768838878952_reentry,reentry,near/bright,24,1768838887209,1,1,159.549,62.591,0.998,241.449,0,0,1
1768838878952_reentry,reentry,near/bright,25,1768838887494,1,1,158.433,65.887,0.998,244.363,0,0,1
1768838878952_reentry,reentry,near/bright,26,1768838887786,1,1,163.868,68.539,1.043,251.564,0,0,1
1768838878952_reentry,reentry,near/bright,27,1768838888065,1,1,161.9,59.029,0.0,239.326,0,0,1
1768838878952_reentry,reentry,near/bright,28,1768838888372,1,1,184.89,62.268,0.59,267.078,0,0,1
1768838878952_reentry,reentry,near/bright,29,1768838888632,1,1,150.509,52.579,0.961,223.722,0,0,1
1768838878952_reentry,reentry,near/bright,30,1768838888903,1,1,153.633,57.932,1.001,232.697,0,0,1
1768838878952_reentry,reentry,near/bright,31,1768838889169,1,1,151.436,55.245,1.0,227.748,0,0,1
1768838878952_reentry,reentry,near/bright,32,1768838889453,1,1,157.502,66.746,0.0,244.104,0,0,1
1768838878952_reentry,reentry,near/bright,33,1768838889726,1,1,155.53,57.123,0.998,232.265,0,0,1
1768838878952_reentry,reentry,near/bright,34,1768838890004,1,1,166.24,53.023,0.0,239.431,0,0,1
1768838878952_reentry,reentry,near/bright,35,1768838890273,1,1,155.989,58.968,0.086,231.556,0,0,1
1768838878952_reentry,reentry,near/bright,36,1768838890580,1,1,186.4,62.991,0.0,268.602,0,0,1
1768838878952_reentry,reentry,near/bright,37,1768838890850,1,1,152.439,58.751,0.999,231.643,0,0,1
1768838878952_reentry,reentry,near/bright,38,1768838891121,1,1,156.034,54.956,0.999,230.443,0,0,1
1768838878952_reentry,reentry,near/bright,39,1768838891391,1,1,148.229,63.161,0.0,230.908,0,0,1
1768838878952_reentry,reentry,near/bright,40,1768838891645,1,1,143.601,53.844,1.0,216.939,0,0,1
1768838878952_reentry,reentry,near/bright,41,1768838891911,1,1,152.275,56.411,0.998,227.89,0,0,1
1768838878952_reentry,reentry,near/bright,42,1768838892183,1,1,157.765,55.318,0.916,233.361,0,0,1
1768838878952_reentry,reentry,near/bright,43,1768838892450,1,1,141.977,67.158,0.0,229.183,0,0,1
1768838878952_reentry,reentry,near/bright,44,1768838892739,1,1,154.194,74.417,1.07,250.648,0,0,1
1768838878952_reentry,reentry,near/bright,45,1768838893019,1,1,167.73,55.954,0.0,242.212,0,0,1
1768838878952_reentry,reentry,near/bright,46,1768838893372,3,3,153.52,137.194,1.049,314.074,3,1,2
1768838878952_reentry,reentry,near/bright,47,1768838893730,3,3,164.141,129.201,2.05,318.402,0,0,2
1768838878952_reentry,reentry,near/bright,48,1768838894058,2,2,161.307,103.878,1.999,288.798,0,1,1
1768838878952_reentry,reentry,near/bright,49,1768838894380,2,2,165.454,95.128,1.788,282.749,0,0,1
1768838878952_reentry,reentry,near/bright,50,1768838894702,2,2,159.42,100.749,0.997,281.985,0,0,1
1768838878952_reentry,reentry,near/bright,51,1768838895083,2,2,167.384,150.938,1.058,342.16,0,0,1
1768838878952_reentry,reentry,near/bright,52,1768838895409,2,2,168.741,93.017,0.999,286.011,0,0,1
1768838878952_reentry,reentry,near/bright,53,1768838895736,2,2,169.856,96.092,1.0,287.724,0,0,1
1768838878952_reentry,reentry,near/bright,54,1768838896053,2,2,159.055,97.516,1.001,278.617,0,0,1
1768838878952_reentry,reentry,near/bright,55,1768838896377,2,2,161.603,101.58,0.998,284.789,0,0,1
1768838878952_reentry,reentry,near/bright,56,1768838896693,2,2,159.834,94.244,1.001,277.114,0,0,1
1768838878952_reentry,reentry,near/bright,57,1768838897004,2,2,155.515,92.182,1.391,270.766,0,0,1
