trial_id,trial_type,condition,t_ms,event,track_id,pred,gt,sim
1771261648188_swipe,swipe,near/bright,1771261648892,track_new,1,,,
1771261648188_swipe,swipe,near/bright,1771261648892,track_new,2,,,
1771261648188_swipe,swipe,near/bright,1771261654377,track_lost,1,,,
1771261648188_swipe,swipe,near/bright,1771261654743,track_new,4,,,
1771261648188_swipe,swipe,near/bright,1771261656927,track_lost,4,,,
1771261648188_swipe,swipe,near/bright,1771261657162,track_new,5,,,
1771261648188_swipe,swipe,near/bright,1771261657331,track_new,7,,,
1771261648188_swipe,swipe,near/bright,1771261658164,track_lost,5,,,
1771261648188_swipe,swipe,near/bright,1771261658439,track_new,8,,,
1771261648188_swipe,swipe,near/bright,1771261658862,track_lost,8,,,
1771261648188_swipe,swipe,near/bright,1771261658862,track_lost,7,,,
1771261648188_swipe,swipe,near/bright,1771261659741,track_lost,5,,,
1771261648188_swipe,swipe,near/bright,1771261660090,track_lost,8,,,
1771261648188_swipe,swipe,near/bright,1771261660725,track_new,11,,,
1771261648188_swipe,swipe,near/bright,1771261662031,track_lost,11,,,
