trial_id,trial_type,condition,t_ms,event,track_id,pred,gt,sim
1771262412529_swipe,swipe,near/bright,1771262412736,track_new,1,,,
1771262412529_swipe,swipe,near/bright,1771262412811,track_lost,1,,,
1771262412529_swipe,swipe,near/bright,1771262415520,track_lost,1,,,
1771262412529_swipe,swipe,near/bright,1771262415809,track_lost,1,,,
1771262412529_swipe,swipe,near/bright,1771262416744,track_lost,1,,,
1771262412529_swipe,swipe,near/bright,1771262421042,track_lost,1,,,
1771262412529_swipe,swipe,near/bright,1771262421145,track_new,2,,,
1771262412529_swipe,swipe,near/bright,1771262421424,track_lost,2,,,
1771262412529_swipe,swipe,near/bright,1771262422180,track_lost,1,,,
1771262412529_swipe,swipe,near/bright,1771262422468,track_lost,2,,,
1771262412529_swipe,swipe,near/bright,1771262423138,track_lost,1,,,
1771262412529_swipe,swipe,near/bright,1771262423323,track_lost,2,,,
1771262412529_swipe,swipe,near/bright,1771262423713,track_lost,1,,,
1771262412529_swipe,swipe,near/bright,1771262423915,track_lost,2,,,
1771262412529_swipe,swipe,near/bright,1771262424876,track_lost,1,,,
1771262412529_swipe,swipe,near/bright,1771262425206,track_new,3,,,
1771262412529_swipe,swipe,near/bright,1771262425207,track_lost,1,,,
1771262412529_swipe,swipe,near/bright,1771262425514,track_lost,3,,,
