trial_id,trial_type,condition,t_ms,event,track_id,pred,gt,sim
1772739288876_swipe,swipe,near/bright,1772739291983,track_new,1,,,
1772739288876_swipe,swipe,near/bright,1772739292106,track_lost,1,,,
1772739288876_swipe,swipe,near/bright,1772739292389,track_new,2,,,
1772739288876_swipe,swipe,near/bright,1772739292577,track_lost,2,,,
1772739288876_swipe,swipe,near/bright,1772739293588,track_new,3,,,
1772739288876_swipe,swipe,near/bright,1772739293705,track_new,4,,,
1772739288876_swipe,swipe,near/bright,1772739296475,track_lost,4,,,
1772739288876_swipe,swipe,near/bright,1772739296864,track_lost,3,,,
1772739288876_swipe,swipe,near/bright,1772739298490,track_new,6,,,
1772739288876_swipe,swipe,near/bright,1772739299539,track_lost,6,,,
1772739288876_swipe,swipe,near/bright,1772739299896,track_lost,6,,,
1772739288876_swipe,swipe,near/bright,1772739300106,track_lost,4,,,
1772739288876_swipe,swipe,near/bright,1772739300336,track_new,7,,,
1772739288876_swipe,swipe,near/bright,1772739300629,track_lost,7,,,
1772739288876_swipe,swipe,near/bright,1772739301253,track_lost,7,,,
1772739288876_swipe,swipe,near/bright,1772739301778,track_new,8,,,
1772739288876_swipe,swipe,near/bright,1772739303585,track_lost,8,,,
1772739288876_swipe,swipe,near/bright,1772739304284,track_lost,8,,,
1772739288876_swipe,swipe,near/bright,1772739304688,track_new,9,,,
1772739288876_swipe,swipe,near/bright,1772739305222,track_lost,9,,,
1772739288876_swipe,swipe,near/bright,1772739307736,track_lost,8,,,
1772739288876_swipe,swipe,near/bright,1772739308126,track_lost,8,,,
1772739288876_swipe,swipe,near/bright,1772739308975,track_lost,8,,,
