trial_id,trial_type,condition,t_ms,event,track_id,pred,gt,sim
1771864796247_swipe,swipe,near/bright,1771864797092,track_new,1,,,
1771864796247_swipe,swipe,near/bright,1771864797092,track_new,2,,,
1771864796247_swipe,swipe,near/bright,1771864799954,track_lost,2,,,
1771864796247_swipe,swipe,near/bright,1771864800179,track_lost,1,,,
1771864796247_swipe,swipe,near/bright,1771864800283,track_new,5,,,
1771864796247_swipe,swipe,near/bright,1771864800386,track_lost,5,,,
1771864796247_swipe,swipe,near/bright,1771864800487,track_lost,1,,,
1771864796247_swipe,swipe,near/bright,1771864800580,track_lost,5,,,
1771864796247_swipe,swipe,near/bright,1771864802715,track_lost,2,,,
1771864796247_swipe,swipe,near/bright,1771864803638,track_lost,2,,,
1771864796247_swipe,swipe,near/bright,1771864806287,track_lost,2,,,
1771864796247_swipe,swipe,near/bright,1771864807717,track_lost,1,,,
1771864796247_swipe,swipe,near/bright,1771864808176,track_lost,2,,,
1771864796247_swipe,swipe,near/bright,1771864808379,track_lost,1,,,
1771864796247_swipe,swipe,near/bright,1771864808506,track_new,9,,,
1771864796247_swipe,swipe,near/bright,1771864811727,track_new,10,,,
1771864796247_swipe,swipe,near/bright,1771864812439,track_lost,2,,,
1771864796247_swipe,swipe,near/bright,1771864812695,track_lost,10,,,
1771864796247_swipe,swipe,near/bright,1771864813681,track_lost,2,,,
1771864796247_swipe,swipe,near/bright,1771864814874,track_lost,9,,,
1771864796247_swipe,swipe,near/bright,1771864815093,track_new,11,,,
1771864796247_swipe,swipe,near/bright,1771864815213,track_lost,2,,,
1771864796247_swipe,swipe,near/bright,1771864815533,track_new,14,,,
1771864796247_swipe,swipe,near/bright,1771864815935,track_lost,14,,,
