trial_id,trial_type,condition,frame_idx,t_ms,n_dets,n_tracks,det_track_ms,embed_ms,match_ms,total_ms,new_tracks,lost_tracks,unknown_tracks
1772649928181_reentry,reentry,near/bright,1,1772649928365,1,0,71.886,24.294,0.0,97.689,0,0,0
1772649928181_reentry,reentry,near/bright,2,1772649928467,0,0,85.38,0.0,0.0,88.387,0,0,0
1772649928181_reentry,reentry,near/bright,3,1772649928560,0,0,78.201,0.0,0.0,80.207,0,0,0
1772649928181_reentry,reentry,near/bright,4,1772649928650,0,0,76.94,0.0,0.0,78.942,0,0,0
1772649928181_reentry,reentry,near/bright,5,1772649928737,0,0,72.232,0.0,0.0,74.241,0,0,0
1772649928181_reentry,reentry,near/bright,6,1772649928821,0,0,68.773,0.0,0.0,70.773,0,0,0
1772649928181_reentry,reentry,near/bright,7,1772649928906,0,0,66.76,0.0,0.0,69.276,0,0,0
1772649928181_reentry,reentry,near/bright,8,1772649928983,0,0,62.708,0.0,0.0,64.704,0,0,0
1772649928181_reentry,reentry,near/bright,9,1772649929070,0,0,73.75,0.0,0.0,74.751,0,0,0
1772649928181_reentry,reentry,near/bright,10,1772649929153,0,0,69.058,0.0,0.0,71.058,0,0,0
1772649928181_reentry,reentry,near/bright,11,1772649929235,0,0,67.761,0.0,0.0,70.263,0,0,0
1772649928181_reentry,reentry,near/bright,12,1772649929321,0,0,73.052,0.0,0.0,74.054,0,0,0
1772649928181_reentry,reentry,near/bright,13,1772649929413,0,0,76.145,0.0,0.0,78.144,0,0,0
1772649928181_reentry,reentry,near/bright,14,1772649929502,0,0,72.551,0.0,0.0,74.551,0,0,0
1772649928181_reentry,reentry,near/bright,15,1772649929616,2,0,62.649,35.581,0.0,101.747,0,0,0
1772649928181_reentry,reentry,near/bright,16,1772649929728,1,1,68.665,25.681,1.014,97.832,1,0,0
1772649928181_reentry,reentry,near/bright,17,1772649929845,1,1,75.461,22.698,1.0,101.671,0,0,0
1772649928181_reentry,reentry,near/bright,18,1772649929953,1,1,71.067,22.294,0.999,95.884,0,0,0
1772649928181_reentry,reentry,near/bright,19,1772649930062,1,1,67.366,23.303,0.0,94.678,0,0,0
1772649928181_reentry,reentry,near/bright,20,1772649930175,1,1,68.421,23.059,0.0,95.481,0,0,0
