trial_id,trial_type,condition,t_ms,event,track_id,pred,gt,sim
1771262310086_interfere,interfere,near/bright,1771262312869,track_new,1,,,
1771262310086_interfere,interfere,near/bright,1771262313216,track_lost,1,,,
1771262310086_interfere,interfere,near/bright,1771262313356,track_new,2,,,
1771262310086_interfere,interfere,near/bright,1771262313356,track_new,3,,,
1771262310086_interfere,interfere,near/bright,1771262314806,track_new,5,,,
1771262310086_interfere,interfere,near/bright,1771262316321,track_lost,2,,,
1771262310086_interfere,interfere,near/bright,1771262316482,track_new,6,,,
1771262310086_interfere,interfere,near/bright,1771262316482,track_new,7,,,
1771262310086_interfere,interfere,near/bright,1771262316630,track_lost,7,,,
1771262310086_interfere,interfere,near/bright,1771262317416,track_lost,5,,,
1771262310086_interfere,interfere,near/bright,1771262317683,track_lost,6,,,
1771262310086_interfere,interfere,near/bright,1771262317683,track_lost,7,,,
1771262310086_interfere,interfere,near/bright,1771262317809,track_new,8,,,
1771262310086_interfere,interfere,near/bright,1771262317952,track_new,11,,,
1771262310086_interfere,interfere,near/bright,1771262318532,track_lost,8,,,
1771262310086_interfere,interfere,near/bright,1771262319150,track_lost,11,,,
1771262310086_interfere,interfere,near/bright,1771262319906,track_lost,2,,,
1771262310086_interfere,interfere,near/bright,1771262320281,track_new,13,,,
1771262310086_interfere,interfere,near/bright,1771262322119,track_lost,13,,,
1771262310086_interfere,interfere,near/bright,1771262323378,track_lost,3,,,
1771262310086_interfere,interfere,near/bright,1771262324918,track_new,17,,,
1771262310086_interfere,interfere,near/bright,1771262325649,track_new,19,,,
1771262310086_interfere,interfere,near/bright,1771262326622,track_lost,17,,,
1771262310086_interfere,interfere,near/bright,1771262326622,track_lost,19,,,
1771262310086_interfere,interfere,near/bright,1771262327489,track_lost,17,,,
1771262310086_interfere,interfere,near/bright,1771262327619,track_lost,3,,,
1771262310086_interfere,interfere,near/bright,1771262329737,track_lost,17,,,
1771262310086_interfere,interfere,near/bright,1771262329737,track_lost,19,,,
1771262310086_interfere,interfere,near/bright,1771262333249,track_lost,3,,,
1771262310086_interfere,interfere,near/bright,1771262333677,track_lost,19,,,
1771262310086_interfere,interfere,near/bright,1771262333806,track_lost,17,,,
1771262310086_interfere,interfere,near/bright,1771262338885,track_lost,17,,,
1771262310086_interfere,interfere,near/bright,1771262339614,track_new,22,,,
1771262310086_interfere,interfere,near/bright,1771262348559,track_new,24,,,
1771262310086_interfere,interfere,near/bright,1771262348990,track_lost,24,,,
