trial_id,trial_type,condition,t_ms,event,track_id,pred,gt,sim
1771262207942_interfere,interfere,near/bright,1771262208225,track_new,1,,,
1771262207942_interfere,interfere,near/bright,1771262208225,track_new,2,,,
1771262207942_interfere,interfere,near/bright,1771262209487,track_lost,2,,,
1771262207942_interfere,interfere,near/bright,1771262210412,track_lost,2,,,
1771262207942_interfere,interfere,near/bright,1771262210926,track_lost,2,,,
1771262207942_interfere,interfere,near/bright,1771262211373,track_new,13,,,
1771262207942_interfere,interfere,near/bright,1771262211374,track_lost,1,,,
1771262207942_interfere,interfere,near/bright,1771262211612,track_lost,13,,,
1771262207942_interfere,interfere,near/bright,1771262212525,track_lost,13,,,
1771262207942_interfere,interfere,near/bright,1771262216349,track_lost,2,,,
1771262207942_interfere,interfere,near/bright,1771262216349,track_lost,13,,,
1771262207942_interfere,interfere,near/bright,1771262223027,track_new,112,,,
1771262207942_interfere,interfere,near/bright,1771262223027,track_lost,2,,,
