trial_id,trial_type,condition,frame_idx,t_ms,n_dets,n_tracks,det_track_ms,embed_ms,match_ms,total_ms,new_tracks,lost_tracks,unknown_tracks
1772646131399_swipe,swipe,near/bright,1,1772646131584,1,0,64.643,21.048,0.0,88.205,0,0,1
1772646131399_swipe,swipe,near/bright,2,1772646131692,1,0,61.773,27.053,0.0,92.839,0,0,1
1772646131399_swipe,swipe,near/bright,3,1772646131799,1,0,68.19,23.031,1.001,94.224,0,0,1
1772646131399_swipe,swipe,near/bright,4,1772646131917,1,0,78.157,22.953,0.0,104.115,0,0,1
1772646131399_swipe,swipe,near/bright,5,1772646132028,1,0,66.368,26.278,0.524,96.681,0,0,0
1772646131399_swipe,swipe,near/bright,6,1772646132128,1,1,62.304,23.079,0.0,87.382,1,0,0
1772646131399_swipe,swipe,near/bright,7,1772646132224,1,1,58.73,22.526,0.0,84.765,0,0,0
1772646131399_swipe,swipe,near/bright,8,1772646132329,1,1,67.121,22.034,0.0,91.154,0,0,0
1772646131399_swipe,swipe,near/bright,9,1772646132422,1,1,60.099,19.025,0.0,80.127,0,0,0
1772646131399_swipe,swipe,near/bright,10,1772646132517,1,1,60.684,18.677,0.0,81.361,0,0,0
1772646131399_swipe,swipe,near/bright,11,1772646132613,1,1,59.596,21.031,0.0,84.85,0,0,0
1772646131399_swipe,swipe,near/bright,12,1772646132712,1,1,64.105,21.035,0.0,86.642,0,0,0
1772646131399_swipe,swipe,near/bright,13,1772646132811,1,1,61.121,22.538,0.0,85.163,0,0,0
1772646131399_swipe,swipe,near/bright,14,1772646132910,1,1,63.206,21.032,0.0,87.237,0,0,0
1772646131399_swipe,swipe,near/bright,15,1772646133014,1,1,62.078,23.538,0.0,89.121,0,0,0
1772646131399_swipe,swipe,near/bright,16,1772646133115,1,1,61.92,22.534,1.004,87.96,0,0,0
1772646131399_swipe,swipe,near/bright,17,1772646133207,1,1,57.242,19.038,0.999,80.284,0,0,0
1772646131399_swipe,swipe,near/bright,18,1772646133305,1,1,60.115,21.534,0.0,83.654,0,0,0
1772646131399_swipe,swipe,near/bright,19,1772646133408,1,1,64.634,20.95,0.999,89.586,0,0,0
1772646131399_swipe,swipe,near/bright,20,1772646133513,1,1,61.113,22.027,0.0,88.144,0,0,0
1772646131399_swipe,swipe,near/bright,21,1772646133625,1,1,63.122,27.048,0.0,92.175,0,0,0
