trial_id,trial_type,condition,frame_idx,t_ms,n_dets,n_tracks,det_track_ms,embed_ms,match_ms,total_ms,new_tracks,lost_tracks,unknown_tracks
1773325477700_reentry,reentry,near/dim,1,1773325477851,0,0,60.472,0.0,0.0,61.471,0,0,0
1773325477700_reentry,reentry,near/dim,2,1773325477924,0,0,56.517,0.0,0.0,59.515,0,0,0
1773325477700_reentry,reentry,near/dim,3,1773325478000,0,0,61.999,0.0,0.0,63.998,0,0,0
1773325477700_reentry,reentry,near/dim,4,1773325478076,0,0,62.168,0.999,0.0,64.167,0,0,0
1773325477700_reentry,reentry,near/dim,5,1773325478152,0,0,62.519,0.0,0.0,64.519,0,0,0
1773325477700_reentry,reentry,near/dim,6,1773325478240,0,0,74.219,0.0,0.0,75.218,0,0,0
1773325477700_reentry,reentry,near/dim,7,1773325478313,0,0,60.001,0.0,0.0,61.001,0,0,0
1773325477700_reentry,reentry,near/dim,8,1773325478383,0,0,57.002,0.0,0.0,59.0,0,0,0
1773325477700_reentry,reentry,near/dim,9,1773325478461,0,0,62.514,0.0,0.0,63.514,0,0,0
1773325477700_reentry,reentry,near/dim,10,1773325478537,0,0,62.386,1.0,0.0,64.386,0,0,0
1773325477700_reentry,reentry,near/dim,11,1773325478635,1,0,62.005,21.511,0.0,85.517,0,0,0
1773325477700_reentry,reentry,near/dim,12,1773325478748,1,1,73.538,24.001,0.0,99.539,1,0,0
1773325477700_reentry,reentry,near/dim,13,1773325478844,1,1,64.533,17.999,0.0,84.534,0,0,0
1773325477700_reentry,reentry,near/dim,14,1773325478957,1,1,75.513,24.511,0.0,101.556,0,0,0
1773325477700_reentry,reentry,near/dim,15,1773325479055,1,1,61.517,20.999,0.0,85.517,0,0,0
1773325477700_reentry,reentry,near/dim,16,1773325479151,1,1,61.523,20.998,0.0,84.521,0,0,0
1773325477700_reentry,reentry,near/dim,17,1773325479254,1,1,68.227,19.999,1.0,92.227,0,0,0
1773325477700_reentry,reentry,near/dim,18,1773325479351,1,1,62.52,21.001,1.002,86.525,0,0,0
