trial_id,trial_type,condition,frame_idx,t_ms,n_dets,n_tracks,det_track_ms,embed_ms,match_ms,total_ms,new_tracks,lost_tracks,unknown_tracks
1771262469309_interfere,interfere,near/bright,1,1771262469515,1,0,72.045,22.771,1.004,99.03,0,0,1
1771262469309_interfere,interfere,near/bright,2,1771262469611,1,1,60.863,22.551,0.0,84.951,1,0,1
1771262469309_interfere,interfere,near/bright,3,1771262469720,1,1,68.042,24.598,0.0,94.65,0,0,1
1771262469309_interfere,interfere,near/bright,4,1771262469824,1,1,62.894,22.086,0.0,87.982,0,0,1
1771262469309_interfere,interfere,near/bright,5,1771262469932,1,1,68.961,24.558,0.0,96.027,0,0,1
1771262469309_interfere,interfere,near/bright,6,1771262470040,1,1,68.104,24.043,0.998,95.652,0,0,1
1771262469309_interfere,interfere,near/bright,7,1771262470148,1,1,66.699,25.563,0.0,94.767,0,0,1
1771262469309_interfere,interfere,near/bright,8,1771262470257,1,1,64.624,27.084,0.0,95.708,0,0,1
1771262469309_interfere,interfere,near/bright,9,1771262470371,1,1,66.015,32.297,0.0,100.82,0,0,1
1771262469309_interfere,interfere,near/bright,10,1771262470478,1,1,68.69,24.228,0.0,95.917,0,0,1
1771262469309_interfere,interfere,near/bright,11,1771262470583,1,1,65.925,21.548,0.0,91.983,0,0,1
1771262469309_interfere,interfere,near/bright,12,1771262470686,1,1,63.54,23.055,1.0,90.584,0,0,1
1771262469309_interfere,interfere,near/bright,13,1771262470787,1,1,63.463,22.586,0.0,89.049,0,0,1
1771262469309_interfere,interfere,near/bright,14,1771262470890,1,1,66.777,22.496,0.0,91.28,0,0,1
1771262469309_interfere,interfere,near/bright,15,1771262471000,1,1,67.607,24.143,1.009,95.773,0,0,1
1771262469309_interfere,interfere,near/bright,16,1771262471110,1,1,70.158,24.561,0.0,96.724,0,0,1
1771262469309_interfere,interfere,near/bright,17,1771262471217,1,1,66.217,26.565,0.0,94.782,0,0,1
1771262469309_interfere,interfere,near/bright,18,1771262471327,1,1,67.903,22.815,0.0,94.718,1,1,1
1771262469309_interfere,interfere,near/bright,19,1771262471446,1,1,75.678,25.396,0.0,104.623,0,0,1
1771262469309_interfere,interfere,near/bright,20,1771262471555,1,1,67.933,24.778,0.0,96.394,0,0,1
1771262469309_interfere,interfere,near/bright,21,1771262471660,1,0,67.308,23.092,0.0,93.908,0,1,0
1771262469309_interfere,interfere,near/bright,22,1771262471761,1,1,64.305,22.499,0.0,89.854,1,0,1
1771262469309_interfere,interfere,near/bright,23,1771262471883,2,2,64.925,40.555,0.0,110.381,1,0,2
1771262469309_interfere,interfere,near/bright,24,1771262472003,2,2,65.933,36.581,0.0,107.025,0,0,2
1771262469309_interfere,interfere,near/bright,25,1771262472121,2,2,63.938,36.581,0.504,106.034,0,0,2
1771262469309_interfere,interfere,near/bright,26,1771262472243,2,2,68.992,38.689,0.0,112.179,0,0,2
1771262469309_interfere,interfere,near/bright,27,1771262472359,2,2,63.726,37.142,1.0,105.384,0,0,2
1771262469309_interfere,interfere,near/bright,28,1771262472488,2,2,75.015,38.131,1.0,117.146,0,0,2
1771262469309_interfere,interfere,near/bright,29,1771262472605,2,2,62.973,37.946,0.997,103.915,0,0,2
1771262469309_interfere,interfere,near/bright,30,1771262472730,2,2,70.519,39.086,0.0,113.864,0,0,2
1771262469309_interfere,interfere,near/bright,31,1771262472852,2,2,65.82,40.123,0.0,109.968,0,0,2
1771262469309_interfere,interfere,near/bright,32,1771262472972,2,2,71.009,37.107,0.0,111.111,0,0,2
1771262469309_interfere,interfere,near/bright,33,1771262473077,1,1,67.155,24.08,0.0,92.236,0,1,1
1771262469309_interfere,interfere,near/bright,34,1771262473179,1,1,64.234,23.048,0.0,88.797,0,0,1
1771262469309_interfere,interfere,near/bright,35,1771262473287,1,1,69.877,24.572,0.0,97.45,0,0,1
1771262469309_interfere,interfere,near/bright,36,1771262473388,1,1,63.352,23.051,0.0,88.403,0,0,0
1771262469309_interfere,interfere,near/bright,37,1771262473506,1,1,78.294,26.074,0.0,106.371,0,0,0
1771262469309_interfere,interfere,near/bright,38,1771262473618,1,1,72.708,26.197,0.55,101.556,0,0,0
1771262469309_interfere,interfere,near/bright,39,1771262473730,1,1,68.951,24.7,0.0,95.654,0,0,0
1771262469309_interfere,interfere,near/bright,40,1771262473839,1,1,68.277,22.845,0.0,93.656,0,0,0
1771262469309_interfere,interfere,near/bright,41,1771262473940,1,1,64.246,22.663,0.0,88.92,0,0,0
1771262469309_interfere,interfere,near/bright,42,1771262474041,1,1,64.17,23.473,1.002,90.15,0,0,0
1771262469309_interfere,interfere,near/bright,43,1771262474144,1,1,64.64,22.579,1.503,91.23,0,0,0
1771262469309_interfere,interfere,near/bright,44,1771262474255,1,1,69.956,25.202,0.0,98.154,0,0,0
1771262469309_interfere,interfere,near/bright,45,1771262474373,1,1,67.267,34.103,0.0,104.889,0,0,0
1771262469309_interfere,interfere,near/bright,46,1771262474499,1,1,83.505,24.041,0.0,110.05,0,0,0
1771262469309_interfere,interfere,near/bright,47,1771262474608,1,1,70.814,23.05,0.0,96.364,0,0,0
1771262469309_interfere,interfere,near/bright,48,1771262474718,1,1,71.584,24.265,1.004,98.36,0,0,0
1771262469309_interfere,interfere,near/bright,49,1771262474822,1,1,67.144,22.576,0.0,93.237,0,0,0
1771262469309_interfere,interfere,near/bright,50,1771262474928,1,1,65.117,24.058,0.0,92.682,0,0,0
1771262469309_interfere,interfere,near/bright,51,1771262475036,1,1,69.106,23.044,0.0,96.161,0,0,0
1771262469309_interfere,interfere,near/bright,52,1771262475145,1,1,67.047,23.049,1.004,95.112,1,1,0
1771262469309_interfere,interfere,near/bright,53,1771262475247,1,1,67.153,21.736,0.0,90.894,0,0,0
1771262469309_interfere,interfere,near/bright,54,1771262475353,1,1,65.702,24.083,0.0,93.785,0,0,0
1771262469309_interfere,interfere,near/bright,55,1771262475463,1,1,69.766,25.399,0.0,97.165,0,0,0
1771262469309_interfere,interfere,near/bright,56,1771262475591,2,2,69.545,41.116,1.006,115.177,1,0,0
1771262469309_interfere,interfere,near/bright,57,1771262475714,2,2,68.448,39.019,0.0,109.467,0,0,0
1771262469309_interfere,interfere,near/bright,58,1771262475836,2,2,68.179,40.099,0.999,111.274,0,0,0
1771262469309_interfere,interfere,near/bright,59,1771262475960,2,2,67.201,39.189,0.0,109.899,0,0,0
1771262469309_interfere,interfere,near/bright,60,1771262476082,2,2,68.002,39.641,0.0,111.158,0,0,0
1771262469309_interfere,interfere,near/bright,61,1771262476205,2,2,71.354,38.1,0.998,112.453,0,0,0
1771262469309_interfere,interfere,near/bright,62,1771262476333,2,2,69.652,40.677,0.0,114.338,0,0,0
1771262469309_interfere,interfere,near/bright,63,1771262476451,2,2,65.809,38.184,0.999,107.507,0,0,0
1771262469309_interfere,interfere,near/bright,64,1771262476576,2,2,70.95,38.091,0.985,112.028,0,0,0
1771262469309_interfere,interfere,near/bright,65,1771262476699,2,2,67.199,37.574,1.0,108.358,0,0,0
1771262469309_interfere,interfere,near/bright,66,1771262476820,2,2,65.181,38.091,0.0,108.307,0,0,0
1771262469309_interfere,interfere,near/bright,67,1771262476937,2,2,62.963,38.866,0.999,104.83,0,0,0
1771262469309_interfere,interfere,near/bright,68,1771262477054,2,2,64.05,38.206,0.997,105.253,0,0,0
1771262469309_interfere,interfere,near/bright,69,1771262477175,2,2,66.06,40.005,1.0,109.061,0,0,0
1771262469309_interfere,interfere,near/bright,70,1771262477300,2,2,71.76,37.568,0.0,111.841,0,0,0
1771262469309_interfere,interfere,near/bright,71,1771262477421,2,2,64.257,38.298,1.008,106.069,0,0,0
1771262469309_interfere,interfere,near/bright,72,1771262477534,1,1,71.748,23.328,0.0,99.592,0,1,0
1771262469309_interfere,interfere,near/bright,73,1771262477635,1,1,61.959,23.57,0.997,88.53,0,0,0
1771262469309_interfere,interfere,near/bright,74,1771262477734,1,1,61.875,23.671,0.0,87.546,0,0,0
1771262469309_interfere,interfere,near/bright,75,1771262477839,1,1,66.161,23.48,0.0,93.149,0,0,0
1771262469309_interfere,interfere,near/bright,76,1771262477950,1,1,68.716,24.263,0.0,95.485,0,0,0
1771262469309_interfere,interfere,near/bright,77,1771262478058,1,1,68.158,24.464,1.007,96.643,0,0,0
1771262469309_interfere,interfere,near/bright,78,1771262478168,1,1,73.293,21.84,0.0,98.132,0,0,0
